timestamp,model_type,batch_size,cpu_usage_percent,gpu_usage_percent,memory_usage_gb,power_consumption_watts,energy_kwh,carbon_intensity_gCO2_per_kWh,co2_emissions_g,inference_time_ms,accuracy_score
2025-01-01 00:50:00,NeuralNetwork,256,11.749682015143208,83.9408037609272,4.768921790387873,209.0394373232428,0.017419953110270232,547.7980030143938,9.542615526410412,177.15600845992947,0.7809322267901412
2025-01-01 00:55:00,RandomForest,16,92.44233743376952,44.81708470213185,22.777704535165935,193.2985006016863,0.016108208383473856,264.3728446353218,4.258572872317522,236.6743793870132,0.7156190450920193
2025-01-01 01:00:00,NeuralNetwork,16,80.75762446803584,63.66929143579417,26.26903325381705,237.12020064928944,0.01976001672077412,513.2708264722288,10.142240113376793,322.43257647354494,0.9458995191023748
2025-01-01 01:05:00,NeuralNetwork,128,28.048824407653473,22.123781980668365,63.37513245904628,46.726135659334616,0.0038938446382778846,462.07141017151423,1.7992342829978518,221.43859839355972,0.7332080562453647
2025-01-01 01:10:00,NeuralNetwork,64,25.455122212603552,67.7073712658448,14.88892405900128,176.21616021697437,0.014684680018081197,658.6953787624481,9.672730866515346,216.5939363169232,0.8295005404706359
2025-01-01 01:15:00,RandomForest,128,25.589383337541875,77.22402758932766,35.77633615294618,182.93273524012105,0.01524439460334342,545.0750331427973,8.309338893659296,221.20915575707085,0.9227805144324709
2025-01-01 01:20:00,NeuralNetwork,32,35.860590651560706,47.321318688439874,63.21356405031497,134.00265043010285,0.011166887535841902,459.23930083304367,5.128273624441265,374.8428195789246,0.6893189882573878
2025-01-01 01:25:00,RandomForest,256,54.60429668874021,61.77269240617943,51.10519089228838,211.10846919678667,0.017592372433065554,512.10694611071,9.009176121539443,395.5275264234849,0.6178388391795867
2025-01-01 01:30:00,NeuralNetwork,64,46.71532658457984,45.63259238223986,63.58878505468951,173.57118928043818,0.014464265773369848,421.72997633273997,6.100014462273727,436.5637779190636,0.7927144927049237
2025-01-01 01:35:00,RandomForest,128,34.75447691683357,89.40913692578455,62.03449550893049,254.6028632651042,0.021216905272092013,454.20364469035,9.636795703634094,129.06376427287262,0.8666294492869214
2025-01-01 01:40:00,RandomForest,128,62.007496051402256,49.78691805143192,32.35145160983757,251.20068764947794,0.020933390637456493,561.1724818487739,11.747242777531348,87.17733082522555,0.880512223681891
2025-01-01 01:45:00,RandomForest,16,21.856978155423555,84.18087090288189,45.17530269197508,189.7583105397493,0.015813192544979107,239.17313621357798,3.7820908545318237,179.11267882667224,0.7627065250488589
2025-01-01 01:50:00,RandomForest,32,34.832295125493545,80.13520582702486,8.847473870351369,199.02536524862063,0.01658544710405172,507.66778767329845,8.41989723888645,216.01952173056748,0.6306615790127112
2025-01-01 01:55:00,RandomForest,128,41.14075667996379,41.050482134835654,29.351227152901714,143.90420358378412,0.011992016965315343,244.10873397259718,2.927356079181035,353.9151527600427,0.7572276607049439
2025-01-01 02:00:00,LinearRegression,16,48.76594865844805,23.008449185747505,52.15914962053524,120.9071323568013,0.010075594363066775,627.5383929760304,6.322822294877275,381.385912587301,0.6475763570229514
2025-01-01 02:05:00,XGBoost,64,76.73995671840616,40.6082132559771,33.330789900582886,230.99581646726617,0.019249651372272178,671.2316903329606,12.920976028930449,492.2349047528399,0.6281655714644164
2025-01-01 02:10:00,XGBoost,128,26.972271483460577,82.62173757752201,45.567340034668376,216.13451123786368,0.01801120926982197,590.1012759547336,10.628437571609672,195.32908811339087,0.7183397406247172
2025-01-01 02:15:00,RandomForest,16,53.709927265156985,22.763253581939235,48.23658245902517,107.20526303390368,0.008933771919491972,559.015861086619,4.994120202326262,207.23471620286313,0.9031157712628324
2025-01-01 02:20:00,XGBoost,32,60.35523835327361,52.44363458577494,17.71508675705942,175.40557568343388,0.014617131306952823,671.8736682574827,9.820865630603684,275.6191873517643,0.8996543703115634
2025-01-01 02:25:00,RandomForest,256,13.948285081199806,80.60967479607474,56.29336112243906,195.76861416619678,0.016314051180516397,309.2641573882315,5.045351291930887,411.96438413435203,0.8371343837142755
2025-01-01 02:30:00,NeuralNetwork,64,61.64131241162226,35.34774751283788,30.508990716369095,159.00345889511328,0.013250288241259438,314.4164727908867,4.166108892279354,333.857664312142,0.9222334637210838
2025-01-01 02:35:00,LinearRegression,128,24.49455051341978,64.22096370026973,15.031476424535713,193.50043733468777,0.016125036444557313,440.5076827093791,7.103202437796227,290.60311824138523,0.7953210991891722
2025-01-01 02:40:00,NeuralNetwork,16,15.529385403748758,24.56315740488145,55.65578467088351,82.73027430068606,0.006894189525057172,203.7315095164871,1.4045636388326508,327.57976185759105,0.6949433501865865
2025-01-01 02:45:00,NeuralNetwork,128,90.65527066653333,10.927944536815993,27.904765978587726,136.94755702341445,0.011412296418617868,682.5349455552414,7.789291114741623,237.5806920602267,0.8222887312968703
2025-01-01 02:50:00,RandomForest,256,92.07872281133754,79.43842250928563,48.519371179542624,273.477533953236,0.022789794496102998,216.12622437980065,4.925472238834303,381.93624884080094,0.9600658873235937
2025-01-01 02:55:00,NeuralNetwork,128,78.7137745898992,9.896862340870683,35.97805047773876,144.7661156883597,0.012063842974029975,498.05598677173157,6.00846921668972,46.89489841641115,0.614090417049006
2025-01-01 03:00:00,LinearRegression,128,35.89217037973651,27.13813950795846,25.676048638539026,101.28447876681032,0.008440373230567526,376.98694902236923,3.18191055280173,259.42174836473873,0.9762948180338704
2025-01-01 03:05:00,NeuralNetwork,16,18.30212969054263,85.51094219974401,52.2123377323913,221.26480316032814,0.018438733596694012,251.48297291122554,4.637027541614705,405.2230490331649,0.8902836905399354
2025-01-01 03:10:00,LinearRegression,256,68.15980725353333,34.64692870786672,38.23713576196601,178.3211939594716,0.014860099496622634,212.30746798923423,3.1549100981960456,158.23434797001926,0.8676342868244804
2025-01-01 03:15:00,LinearRegression,64,47.41296196786611,97.30453495141612,26.214850350475967,272.1190228856887,0.02267658524047406,331.20927284924466,7.510695308201327,423.27385994866495,0.839395224935784
2025-01-01 03:20:00,RandomForest,16,20.373249961806202,97.97343347738597,8.795067960777875,201.9220415207072,0.016826836793392266,253.34201745447655,4.262944780615212,393.58779765136075,0.7005174063866183
2025-01-01 03:25:00,LinearRegression,256,52.090037359457966,26.82760204535567,57.51760945353589,122.24684156014952,0.010187236796679126,670.1642909882339,6.827122324975714,294.52788164865893,0.9454399231405639
2025-01-01 03:30:00,NeuralNetwork,256,12.923024294793564,4.097822224989045,4.199114291183326,26.63745871942919,0.002219788226619099,322.3806438576458,0.7156167577250868,133.5528034677105,0.9788698117783703
2025-01-01 03:35:00,RandomForest,128,87.29223417669648,70.50632842053791,55.51761559881948,234.46129713268812,0.01953844142772401,247.06596509282463,4.827283887750259,431.9263657008073,0.9604121270699435
2025-01-01 03:40:00,LinearRegression,32,31.99629843600144,45.098650264834376,24.31761454275564,150.65399479767444,0.012554499566472869,584.8410173518743,7.342386298799657,24.684749077037495,0.642437191971824
2025-01-01 03:45:00,LinearRegression,32,66.31439417008846,10.07528439595763,41.63900333708716,136.69373205187918,0.011391144337656598,407.1260465207854,4.637631559537761,300.3314857451983,0.8872398167882372
2025-01-01 03:50:00,XGBoost,64,36.49544146759993,70.75228189780428,59.176382877812486,185.6595493456116,0.015471629112134299,621.8330035415386,9.620769600479179,393.45668691599155,0.8170956102989371
2025-01-01 03:55:00,RandomForest,128,54.20578180011392,3.1174909111921223,11.405810161241702,112.91436740079816,0.00940953061673318,619.21548431124,5.826527057981876,247.84740828694785,0.9074514098058144
2025-01-01 04:00:00,XGBoost,32,56.47037374417877,87.01966904922422,37.150929489606234,283.2375963661376,0.023603133030511467,696.1903762075373,16.432274064188327,60.39950161374194,0.737391694183585
2025-01-01 04:05:00,LinearRegression,16,25.712628719669798,13.865252911330373,49.394837466951905,76.77464216993766,0.0063978868474948054,601.9139658026701,3.850977445132341,418.6509736934187,0.9732176799568579
2025-01-01 04:10:00,XGBoost,64,92.41469335998748,12.7311878746725,48.97019762858156,162.86833727759077,0.01357236143979923,307.07592130156297,4.167745393364156,455.4531548460772,0.7219172288839324
2025-01-01 04:15:00,NeuralNetwork,128,75.88628998569473,17.567229796858452,34.589178705169246,168.8790140840032,0.014073251173666932,493.22419396046524,6.941267966535044,286.0217498035412,0.8878116462000386
2025-01-01 04:20:00,NeuralNetwork,16,89.85741003295607,96.02663584920666,40.7338465142004,297.036200574384,0.024753016714532,463.12503931168317,11.463741839000383,395.70578001988406,0.7964860034771163
2025-01-01 04:25:00,LinearRegression,32,86.06032478635015,69.3169360253846,48.96667363623636,269.22144375945254,0.02243512031328771,454.09481468503634,10.187671801098878,309.2502455174919,0.8405852901391795
2025-01-01 04:30:00,XGBoost,32,60.82149819894224,80.13715354636368,54.143713540959524,234.62146069627622,0.01955178839135635,348.4037233928864,6.811915874538365,290.908645394814,0.645110266786277
2025-01-01 04:35:00,XGBoost,32,88.35930997696494,39.7634985732753,49.232412006303555,198.81012267985602,0.016567510223321334,305.07041513840545,5.054257221638416,74.07827936799906,0.8382266540037214
2025-01-01 04:40:00,RandomForest,32,17.521862674413157,33.631272750495555,23.948306477237043,102.5452397403047,0.00854543664502539,558.4474673732855,4.7721774520132945,224.02838039578444,0.8197786516449592
2025-01-01 04:45:00,NeuralNetwork,256,26.65854330562734,23.448400678316993,63.79703686557946,70.79770029523266,0.005899808357936055,250.8808649484781,1.4801490238692578,342.6089373543276,0.8803813459411034
2025-01-01 04:50:00,NeuralNetwork,64,13.844319557395735,48.0648028312409,28.939167010596872,86.28967309805707,0.007190806091504754,224.8079980025111,1.6165507214554455,232.69670033171613,0.7122044416242141
2025-01-01 04:55:00,RandomForest,64,37.653078114877474,55.18287335341685,3.5168115710538723,211.25320354767052,0.017604433628972543,390.62181575204795,6.87667582943567,312.7046264184689,0.9245908443877149
2025-01-01 05:00:00,NeuralNetwork,32,43.03756962360597,63.17748436527554,24.482250998298646,178.8228618353472,0.0149019051529456,571.9627376296482,8.523334467176127,448.45625475302506,0.9686574398738427
2025-01-01 05:05:00,XGBoost,64,33.06466770078116,25.71185039986945,9.92254318357828,84.14207120248514,0.0070118392668737616,634.2665023826984,4.447374767069685,189.4485995214843,0.9439877764041807
2025-01-01 05:10:00,XGBoost,16,80.44268827791399,94.86540809029907,9.52944217515925,334.2819727511685,0.027856831062597374,470.0634631001123,13.094478480279303,415.9584468054265,0.7526274067567993
2025-01-01 05:15:00,NeuralNetwork,16,40.32403276895509,16.975849820713584,19.45517248662745,82.39732645710805,0.006866443871425671,619.9662113507479,4.2569631924203355,24.232140168050467,0.8972600979755387
2025-01-01 05:20:00,RandomForest,64,33.879433323427364,96.56531747664123,5.309280638990172,218.55509821628664,0.01821292485135722,212.6456082837959,3.872898483643919,427.8045149017665,0.7423613785787789
2025-01-01 05:25:00,LinearRegression,32,56.12916706845112,1.4856122507503788,44.68775568139291,68.85510024952217,0.005737925020793514,427.6847392683219,2.4540229664592546,62.27187520378573,0.9366142538444046
2025-01-01 05:30:00,LinearRegression,128,21.978559122854826,48.11256918168456,6.587310820518115,120.56993420039962,0.010047494516699968,266.694268423203,2.679609199617442,167.50595469738448,0.7464017912838462
2025-01-01 05:35:00,LinearRegression,32,78.18674336409337,33.336783811656275,14.603952437029282,162.5371620921532,0.013544763507679435,491.35876020161083,6.655338204357388,261.5879083553525,0.672556233919161
2025-01-01 05:40:00,LinearRegression,256,16.33680471278052,44.91234139302508,7.759782298635401,97.66995536646908,0.008139162947205757,660.4941247047202,5.375869306643757,328.5172189928007,0.7907341647162474
2025-01-01 05:45:00,XGBoost,128,93.88538961104398,57.0664578980789,5.916399315987927,246.013018792481,0.020501084899373415,203.59523163257296,4.173923128806974,477.0248645639587,0.6526841243984134
2025-01-01 05:50:00,LinearRegression,256,75.64080539021587,43.558915801270906,18.600603263451582,220.0105354231979,0.01833421128526649,534.1105439424803,9.792495562330046,160.44487798213856,0.828900192217987
2025-01-01 05:55:00,XGBoost,64,26.890832930404656,41.4846850301595,37.45773599494294,164.7503162339647,0.013729193019497057,596.1748591729986,8.184999714957574,51.82089112050378,0.8248605087210632
2025-01-01 06:00:00,XGBoost,256,10.469379955506204,73.27234154133066,61.81050449970419,184.42852399720937,0.015369043666434115,572.2406367815203,8.794791334403248,234.8294476566463,0.7914165053622636
2025-01-01 06:05:00,LinearRegression,64,79.3142214186609,68.58762750864646,56.28451256967559,251.5915291000631,0.020965960758338592,209.8845455990465,4.400431146811336,179.18141834819326,0.8354547489678117
2025-01-01 06:10:00,LinearRegression,256,70.08287422704745,83.32712820358479,56.30790337761014,243.56679149567722,0.02029723262463977,286.9417871769384,5.824124204060196,304.05836866089425,0.9803729735973091
2025-01-01 06:15:00,LinearRegression,128,71.96560928348393,24.995898123949555,12.916156234334771,171.9697087975308,0.014330809066460901,247.1996612878063,3.542571147209358,462.16344069257315,0.749478143524885
2025-01-01 06:20:00,NeuralNetwork,256,75.55797946830539,60.952850975406356,18.424245996864848,214.77779734872598,0.0178981497790605,242.72709946448717,4.344365981652307,325.24547183864024,0.7648821160885763
2025-01-01 06:25:00,NeuralNetwork,32,16.29379539739768,58.51947853928539,6.736385641308953,134.09172296453596,0.011174310247044662,565.0920663277268,6.31451406728956,293.22698561054506,0.7068709029713987
2025-01-01 06:30:00,RandomForest,64,40.469586926263176,36.973781087268875,50.26503707474147,166.97002634040462,0.013914168861700384,412.3946780340285,5.738129187832035,130.58144496371006,0.6719373441145647
2025-01-01 06:35:00,XGBoost,16,19.848870059636027,48.605754190268094,6.32861069210484,161.0727758909549,0.013422731324246241,562.4107099417545,7.549087853426755,139.7344531510144,0.7127830075885381
2025-01-01 06:40:00,LinearRegression,256,83.36379119942545,31.378214330572874,36.5151315908929,191.36704662472948,0.01594725388539412,380.3762085098002,6.065955969069396,223.67718790461203,0.6829288515683948
2025-01-01 06:45:00,NeuralNetwork,64,62.980340780342424,14.18443976169852,17.368285484084947,147.3770461720734,0.012281420514339449,258.5246541433034,3.1750499908580774,446.73326810712757,0.7686629554838249
2025-01-01 06:50:00,RandomForest,16,38.12633211247518,21.380121066273283,17.093629309782173,123.78107163140368,0.010315089302616973,559.2260508743159,5.768466655118391,293.94702292427945,0.6909922802530962
2025-01-01 06:55:00,XGBoost,64,15.402459774312009,10.55136464012011,63.42495342535152,57.35445160320224,0.004779537633600187,513.0286018738099,2.4520395097691616,252.37740589670665,0.8017659226762393
2025-01-01 07:00:00,XGBoost,64,36.433497345831285,68.30695751901241,48.92034803266932,185.8363016029806,0.015486358466915049,256.4880783566386,3.9720663239211005,275.84828525241255,0.7116609534511795
2025-01-01 07:05:00,XGBoost,16,37.6405823722735,66.07273931091515,53.89024021404511,177.4917385586827,0.014790978213223557,662.182205786715,9.79432257897562,418.5532982354085,0.7656245004548181
2025-01-01 07:10:00,NeuralNetwork,16,72.01652515873545,95.06063715798729,37.46292649132879,299.0354661863492,0.024919622182195764,354.46040739456055,8.833019430819638,342.1682213882788,0.6504108321879623
2025-01-01 07:15:00,LinearRegression,128,64.19238506519312,72.96784136472412,56.00288581841245,216.55974892819535,0.01804664574401628,527.3650281236165,9.517169840330089,464.4382468468235,0.6639412297912662
2025-01-01 07:20:00,LinearRegression,256,85.41308311898776,5.204583875613144,42.02041342831388,128.98557050236815,0.010748797541864011,215.9904591155543,2.3216377160073494,295.0530327550211,0.8395053835778883
2025-01-01 07:25:00,XGBoost,256,50.13826863876569,88.42451739289542,60.66276969737341,264.02295643288795,0.022001913036073996,421.52121627243196,9.274273143286187,106.05401549247641,0.8204771476476342
2025-01-01 07:30:00,XGBoost,64,20.165510904755642,86.26751629457257,19.44299233482948,190.18369768221837,0.015848641473518197,682.1820997568284,10.811659518697798,19.17566516268088,0.666774800241155
2025-01-01 07:35:00,RandomForest,32,70.62580691395458,44.332032077269865,38.90981183853949,225.49485278303408,0.018791237731919506,643.2542932430399,12.087544346407826,165.3858143590955,0.7149756964257705
2025-01-01 07:40:00,RandomForest,32,74.66672913243629,58.586305052792156,44.788143572087314,234.0967812245255,0.01950806510204379,310.6736270956517,6.060641342870049,40.740652408228186,0.686377087980914
2025-01-01 07:45:00,XGBoost,64,57.70856179340718,97.60783324725189,26.36211291172401,297.43257656499947,0.024786048047083287,639.5651679242028,15.852292981410182,209.46186519356687,0.9110081929836009
2025-01-01 07:50:00,RandomForest,128,75.53221029613768,53.23043638481663,56.5418949090513,215.49875761157375,0.017958229800964478,346.53508394979576,6.223156671666949,102.06618324139424,0.7422763872277298
2025-01-01 07:55:00,NeuralNetwork,16,51.97262569097321,90.53218283760897,62.74779611245757,271.6593174394127,0.022638276453284388,626.1172167938541,14.174214645940264,208.40749910575033,0.7583256865871966
2025-01-01 08:00:00,XGBoost,64,54.432290497469495,8.303875781018643,32.61370846510502,75.67086934006252,0.0063059057783385435,564.6134650388062,3.5603993117159556,205.60960343852145,0.8593095206843276
2025-01-01 08:05:00,RandomForest,256,46.34098656047672,19.105186870868284,26.21972059786902,116.18496703609767,0.009682080586341473,376.02630130455,3.6407169518145723,145.37184405911873,0.7269634376012183
2025-01-01 08:10:00,XGBoost,32,12.160625773248091,44.07549434413178,31.260151570500437,116.73102105864336,0.009727585088220279,655.3954467373676,6.3754149745698845,329.88151961036544,0.7473444818806678
2025-01-01 08:15:00,LinearRegression,32,19.170771294430878,58.47568083373047,54.86967823537976,171.37081006473298,0.014280900838727748,442.6396472975879,6.321292910346277,222.3825682097665,0.9111815334661675
2025-01-01 08:20:00,NeuralNetwork,32,12.671480783372411,81.62278518628003,42.01904238212639,142.1149386465836,0.011842911553881966,358.8470356871069,4.249793705015132,447.7935902795328,0.909867147504161
2025-01-01 08:25:00,XGBoost,128,64.09488495742133,98.82621151431869,4.775887096121894,280.36408201958807,0.023363673501632338,339.8429286413973,7.939979226616144,47.27940020510359,0.8357824230309019
2025-01-01 08:30:00,LinearRegression,256,36.72025839148777,38.885149647411644,35.61453444763432,97.2496116885632,0.008104134307380266,669.5335574902006,5.425989873198692,211.20555821104458,0.8180012439791724
2025-01-01 08:35:00,XGBoost,128,53.22850874899974,4.741563614008493,3.0726076099401283,72.53473317709214,0.006044561098091011,579.2904953046366,3.50155679241228,390.2153257147378,0.670593707768059
2025-01-01 08:40:00,LinearRegression,16,87.1431502837179,80.11715032953248,50.26919300221114,288.80652464436736,0.02406721038703061,374.949548421011,9.023989666370593,252.32228854727344,0.784541401160926
2025-01-01 08:45:00,RandomForest,64,31.18983947765437,60.43807190828081,22.35536095963275,179.46173154480127,0.014955144295400105,327.0842223359903,4.891591741783466,483.3798236048138,0.7069995532671458
2025-01-01 08:50:00,LinearRegression,64,44.88254845802853,19.854285886820165,31.26446389127442,151.96808226088262,0.012664006855073552,305.80852118672703,3.8727612086486167,95.66325554272792,0.8846030004755661
2025-01-01 08:55:00,NeuralNetwork,32,74.22184677615914,49.48284566214202,51.51804256627318,237.30776409427378,0.019775647007856147,322.24631551609383,6.3726293852285085,164.85185534280782,0.8448965273524878
2025-01-01 09:00:00,NeuralNetwork,32,29.44784406678791,74.23102455337244,4.8798266717172165,182.88060495102522,0.015240050412585436,255.4896957184879,3.893675842645869,66.91548849195524,0.7472907056738767
2025-01-01 09:05:00,RandomForest,16,16.543292335447404,77.04117870686437,11.829575206679847,193.31260621664666,0.01610938385138722,442.36747930251056,7.126267527454734,130.89752935432426,0.8086868622062056
2025-01-01 09:10:00,XGBoost,128,34.628873497670284,49.9618411998762,26.67354333959712,176.3703358526364,0.0146975279877197,220.5360807634904,3.241335219323412,339.54080342926255,0.7642193483779713
2025-01-01 09:15:00,NeuralNetwork,256,23.703809416590374,30.521453012885914,16.255360139824756,94.60173266796379,0.007883477722330315,205.75732319496254,1.6220832736138058,248.60353868869336,0.6571101793058496
2025-01-01 09:20:00,RandomForest,16,89.02430044911871,97.37425820384935,22.94988839805391,327.0167497146971,0.02725139580955809,509.03629656846635,13.871949599218873,89.41294255894819,0.9045006298464964
2025-01-01 09:25:00,NeuralNetwork,64,78.69023226297544,66.33626109564929,63.88683374933283,246.11637427591018,0.020509697856325847,244.23965932428186,5.009281617272979,242.60058396879583,0.9503178509872915
2025-01-01 09:30:00,RandomForest,64,63.83931930338599,40.82375193462987,53.17569512957626,187.0695995488312,0.015589133295735934,622.6048064615431,9.70586931849487,425.226714843892,0.9628351185191154
2025-01-01 09:35:00,NeuralNetwork,128,84.074150165956,28.04632242046524,56.80191252752673,190.47603537349917,0.015873002947791596,253.36438925709226,4.021653697543242,225.51467027728873,0.9077849735767416
2025-01-01 09:40:00,RandomForest,16,78.31212653642473,73.11029830035622,60.09738728107807,266.5299922502358,0.022210832687519652,471.33449997056994,10.468731718702065,16.47511920679501,0.9204375265411111
2025-01-01 09:45:00,NeuralNetwork,256,25.858455005313047,24.21834455937677,23.13802457948013,121.97062651605833,0.010164218876338194,537.7518211689741,5.465827211510927,36.9115540508424,0.6217326978023013
2025-01-01 09:50:00,XGBoost,16,85.86751487164811,17.17099889736882,20.41877138338131,183.2146403353944,0.0152678866946162,314.5777533586766,4.802937494927195,224.67896348564787,0.9049375238342852
2025-01-01 09:55:00,LinearRegression,16,55.84409056283031,52.98338889620703,16.511874539468643,157.3445003627876,0.013112041696898967,644.1320781395111,8.445886666875454,300.6901116010437,0.7183312626414238
2025-01-01 10:00:00,NeuralNetwork,128,78.63241318894532,28.998739264414187,53.4672485011036,139.9747311730551,0.011664560931087923,440.6934509577443,5.140495610628015,444.40117770977884,0.6537502002491989
2025-01-01 10:05:00,RandomForest,256,86.16776049349693,62.890514492361504,44.13221546168147,263.38005215766304,0.021948337679805252,357.65954755936605,7.8500325242393325,491.1611425059005,0.8035397959614394
2025-01-01 10:10:00,XGBoost,64,37.03029537260843,11.793867487423348,16.642662913938395,77.10460934092777,0.00642538411174398,650.5643040368659,4.180125542826258,490.3842937703811,0.8224510153369662
2025-01-01 10:15:00,NeuralNetwork,32,19.354413584852523,65.49411045673216,25.3736174110482,125.02001672666684,0.010418334727222237,629.1701217592113,6.554904928854634,283.36804958070286,0.7890758295823291
2025-01-01 10:20:00,RandomForest,256,29.374488816065043,28.329652799770223,33.41612936383349,62.71996345434245,0.005226663621195203,554.8137008106437,2.899824586567671,27.507908194557572,0.8545858685338386
2025-01-01 10:25:00,LinearRegression,64,46.30416203323178,0.024293443451273156,34.74468355097273,64.52046988909612,0.005376705824091343,345.2412253576997,1.8562605070971758,114.60624106660597,0.8785454611210819
2025-01-01 10:30:00,RandomForest,128,79.53125510341191,12.693605767417637,57.10111917020631,149.82224736607145,0.012485187280505954,395.1031698262937,4.932937070402826,222.82254056344064,0.6534741393198232
2025-01-01 10:35:00,NeuralNetwork,256,83.16209957678919,93.3615377835094,25.595100242727412,317.34387004201443,0.0264453225035012,544.8666812873009,14.409175108055075,441.04122059645516,0.8406003767901971
2025-01-01 10:40:00,RandomForest,256,10.590931095151209,86.73546391153579,58.328489891031765,177.24059940305386,0.014770049950254488,292.64216219325397,4.322339353144836,20.563863287101704,0.6212362535369977
2025-01-01 10:45:00,RandomForest,64,53.413520719093086,23.360903203623685,29.364788739826956,115.70000466653215,0.009641667055544346,447.55623595877876,4.315188215747189,259.5763231975627,0.7750182495741087
2025-01-01 10:50:00,LinearRegression,64,45.47993526764621,77.83719045454912,48.275105837125935,213.8417822045927,0.01782014851704939,568.8611313357251,10.13718984597936,330.1980799919418,0.63901933638753
2025-01-01 10:55:00,NeuralNetwork,16,28.87916389001207,60.857159317397425,59.67576783907347,174.8943949085475,0.014574532909045625,528.8564635354388,7.707835931958741,151.23261821562167,0.7753500867765263
2025-01-01 11:00:00,NeuralNetwork,16,20.188556223363037,97.09047114498695,58.26969364572251,193.87660312521487,0.016156383593767906,559.9665418413613,9.04703424966472,164.68240175126658,0.6684228478504125
2025-01-01 11:05:00,LinearRegression,256,38.69728956930838,37.36056595340591,5.531077772332232,133.15530294005217,0.011096275245004348,645.9596149724016,7.167745684890799,200.32924388198603,0.8864278073498502
2025-01-01 11:10:00,XGBoost,32,90.14732483256412,68.14606125171713,14.753666288547329,291.89847931119016,0.024324873275932513,684.1433257604406,16.641699701697732,144.5511929516993,0.9508364685232331
2025-01-01 11:15:00,RandomForest,128,37.472249221764194,6.353572242391858,31.568136383001058,61.88322862464969,0.005156935718720807,429.1917563573527,2.2133142985397503,224.22232806872523,0.6661206075088072
2025-01-01 11:20:00,RandomForest,64,54.09720284818612,39.6247346816406,28.756365977092653,163.60256088501654,0.013633546740418044,229.99092300454043,3.1355919986542897,87.46554488396504,0.8872959444985249
2025-01-01 11:25:00,RandomForest,16,69.75661150609011,96.38176611881805,41.73528321990684,305.7121576132082,0.025476013134434015,617.1751616812094,15.723162525236926,107.67262867000885,0.6570004947996838
2025-01-01 11:30:00,NeuralNetwork,128,40.90851620223999,53.89808744501205,60.57196115117556,155.99842213488455,0.012999868511240378,258.9829666195178,3.3667445127046873,28.19671620097341,0.7691503342990637
2025-01-01 11:35:00,NeuralNetwork,256,92.60147703128166,28.787950333484456,8.969092099232828,194.446675084322,0.016203889590360166,309.7221894440498,5.0187041614359975,211.54417920711447,0.8439585157653338
2025-01-01 11:40:00,RandomForest,64,91.80802007007945,12.027096312860685,30.015237238322907,135.76332846321014,0.011313610705267513,526.5837268437268,5.957563289238852,356.595743641189,0.8097132171130154
2025-01-01 11:45:00,NeuralNetwork,64,31.401495145155952,70.35283401815305,13.929484349002637,197.52945938004584,0.016460788281670486,572.8676220465172,9.429852639931747,258.0145766352284,0.622289212576024
2025-01-01 11:50:00,LinearRegression,16,52.266123000852765,64.48560434297268,57.434671100672745,210.6277012560686,0.017552308438005718,547.3236243335534,9.6067930697097,270.02231664825445,0.7414318937785402
